Leaving Group,Count
C.F.n.C-C-C(-O-c1:c:c:c(-c2:n:o:c(-C(-C)-C):n:2):c:c:1)-c1:n:c(-c(:c):c:c:c-C(=O)-N-[C&*&H1](-C)-C-O):n:o:1,1
C.F.S-c(:c):c:c:c,1
O.C-[C&*]12-C-C-[C&*&H1]3-[C&*&H1](-C-C=C4-C-[C&*&H1](-O)-C-C-[C&*]-4-3-C)-[C&*&H1]-1-C-C-C-2=O.O-O.c1:c:c:c:c:c:1,1
Br.C.C-c1:c:c:c:c:c:1-P(-c:c:c:c:c)-c1:c:c:c:c:c:1-C.O-B(-O)-c,1
C.C-C-O-C(=O)-C-C(-c1:c:c:c:c(-Cl):c:1-Cl)-C(-C(=O)-O-C)=C-C.C-O-C(=O)-C=C(-C)-N-C(-C)=C-C(=O)-O-C-C(-C)-C.O=[N&+]-[O&-],1
Br.C-C(-C)(-C)-S,1
C.C.C-C-B-C-C,1
Cl.C-C-N(-N)-C-C.O=[N&+]-[O&-],1
C-O.C-N-C-C-C-O,1
Br.N-C(=O)-c:c:c:c.c:c:c:c,1
C#N.C#N.O=S1-C-C-C-C-C-1,1
F-c1:c:c:c:c:c:1-C-[C&*&H1]-C(-O)=O,1
I.N.[#3].C-C-C,1
C-C.N#C-C-C=O,1
C.C.I.[#3],1
C-[#14](-C)(-C-N)-c1:c:c:c:c:c:1.C=O,1
Br.C-C-C-[C&*&H1]-C(-O)=O.O-C-C-O,1
O.C-C-N.Cl-S=O.c:c,1
C#C-C-O-N=C(-C(-N)=O)-c1:c:s:c(-N-C(=O)-C(-F)(-F)-F):n:1,1
C-C.C-c:c:c:c:c,1
C.C.Cl.[#3].C=C,1
N.C-c1:c:c:c(-N=C=O):c:c:1.C=O,1
F.C-C-C-S(=O)(=O)-c1:c:c:c:c:c:1,1
O.C-C(-C)-O-C=O.C-C(-C)-O-C=O.c:c:n:c,1
Br.Br.Br.C.C.Cl.Cl.n.c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
F.O.[O&-].O-C(=O)-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,1
C-C(=C)-C-O-C-C-N1-C-C-C-C-1=O.c:c,1
I.C-N-C1-C-C-C-C-C-1-N.F-C(-F)-F,1
C-C-C-O.Cl-C(-Cl)-Cl.c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
O.C-C-C-P(=O)-O-P(=O)(-C-C-C)-O-P(=O)-C-C-C.C-O-C=O.C-O-C(=O)-[O&-],1
C-O.C-C-C-C.C-O-C(=O)-c1:c:c:c(-O-C):n:c:1.C-c:o,1
Cl.Cl.O.Br-c(:c:n):c:c(-Cl):n.C-C.C-C-C.F-c1:c:n:c:c:c:1-N,1
O.C-C(-C)=N,1
C-C-[N&+](-C)(-[O&-])-C.C1-C-C=C-C-1,1
O.Br-C-c(:c):c:c.C-O.C-C-O.C-C-C-C-C(=O)-C(-C-c1:c:c:c:c:c:1)-C(=O)-O-C.c:c.n:n.c1:c:c:c:c:c:1.c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
Br.C-C.O-B-O.O=C-O-C-c1:c:c:c:c:c:1.O=C-O-C-c1:c:c:c:c:c:1,1
C-C-O-C(=O)-c1:[n&H1]:c2:c:c:c:c(-O-C-C(-C)-O):c:2:c:1,1
O.O=C-c(:c):c,1
N-c:c.O-C=O.c:n.c1:c:n:c:n:1,1
O.O.n.C-C-C-C.C-[C&*&H1](-N)-C(-O)=O.C=N-C1-C-C-C-C-C-1.c:c:c:c,1
C.C-C-N=C=N.O=C-O-C-c1:c:c:c:c:c:1.c:c.c1:c:c:c2:n:n:n:c:2:c:1,1
I.C-C-[#14](-C-C)-C-C.C-c1:c:c:c:c:c:1,1
C.Cl.Cl.O.C-C.F-C(-F)(-F)-c1:c:c:c(-C-N2-C-C-N-C-C-2):c:c:1.C1-C-C(-c2:c:c:c3:[n&H1]:c:n:c:3:c:2)-C-C-N-1,1
C.O.O.O.O.O.O.[O&-].c.C-O.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O.C=O,1
O=C-C-C-c1:c:c:c:c:c:1,1
I-c1:c:n:c2:s:c:n:n:1:2,1
Cl.C-C.C-C(=O)-C-C=O,1
C-N-C-C(-C)=C-c1:c:c:c:c:c:1,1
C-C=C.C-C(-O)=O.n:c1:c:c:c:c:c:1,1
Br.C(-c1:c:c:c:c:c:1)-n1:c:c2:c:c:c:c:c:2:n:1,1
C-O-C(=O)-c1:c:s:c(-C):c:1,1
N.O.C-C-C-C-C.C-c:o.C-C(-C)-C,1
Br.c:c:c:c.c:c1:c:c:c:c:c:1.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
F.F.F.C-c:n:c(-C#N):c,1
C.O.O.O.O.c:c,1
C-C-N-C-C.O-c(:c:c):c:c,1
Br.C-C(-C)(-C)-[#14](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.O-B-O,1
C.C-O-C.O-S(=O)(=O)-c(:c:c):c:c,1
Cl.O=C-[C&*&H1]1-C-C-C-N-1-C(=O)-O-C-c1:c:c:c:c:c:1,1
O.C-C#N.O-S(=O)=O,1
O.O.C-C-O-C-O-C-C.C-C(-C)(-C)-O,1
C.O.C-C-C.C-C-C.C#N,1
Br-C-C(=O)-c:c:c.Br-C(-C=O)-C=O,1
F.O.F-C(-F)(-F)-c1:c:c:c(-B-O):c:c:1,1
Cl.C#N.O=C-c1:c:n:c:c:c:1-N=[N&+]=[N&-],1
C.C-C1-C-C-C-C(-C)-C-1=O,1
O.O.[O&-].[O&-].C-C-C.C-C(-O)=O,1
O-C=O.O-n:n:n:c1:c:c:c:c:c:1,1
Cl.O.C-S(=O)(=O)-c1:c:c:c(-[C&*&H1]-C-C2-C-C-C-C-2):c:c:1-Cl.N-C(=O)-c1:c:c:c:c(-C-n(:n):c:c):c:1,1
O.O.C-C-O-C-O-C-C.C-C(-O)=O.C1-C-C-1,1
Cl.O.C-C.C-C-C.C-C-C.O-C=O,1
C-C-O-C(=O)-C1-C-C-C=C-1,1
C-C(-N)=O.O=S(=O)(-O-[C&*&H1])-c1:c:c:c:c:c:1,1
C-n1:n:c:c:c:1-N.Cl-c1:c:c:c:c:c:1,1
Br.C.C-O.O-C-C-O,1
C-O-c1:c:c:c:c:c:1.C-C1(-C)-N-C(=O)-N(-Cl)-C-1=O,1
C.O.C-[N&+]-C.O-n1:n:n:c2:c:c:c:c:c:2:1,1
C.C.C.C.c1:c:c:c2:n:n:n:c:2:c:1,1
O.C-O-C(=O)-N-[C&*&H1](-C-c1:c:c:c2:c:c:c:c:c:2:c:1)-C=O,1
Cl.O.[#3].C-C-C.C-O-c1:c:c:c(-C):c:c:1.c:c:c,1
O.O.O.[O&-].C-O.O-C(-C-C(-O)=O)-C(-O)=O,1
Cl.Cl.Cl.N.N.O.O.S.O-C=O.c:c,1
Cl.c.C-c1:c:c:c:c:c:1.Cl-c:c(-[N&+](=O)-[O&-]):c,1
Br.Cl-c1:c:c:c:c(-c:c:c(-C(=O)-N2-C-C-N-C(=O)-C-2):o):c:1,1
C-C-c1:c:c:c:c(-c2:c:c(-C(=O)-O-C):c(=O):[n&H1]:n:2):c:1.C-S(=O)=O.c:c,1
Br.C-S(=O)(=O)-c(:n:c):n:c-[C&*&H1](-C-c1:c:c(-F):c:c(-F):c:1)-N-C(=O)-C-n1:n:c(-C(-F)-F):c2:c:1-C(-F)(-F)-C-C-C-2(-F)-F,1
C.F-C(-F)(-F)-O.N-C-C-C-C-C-C-C-N,1
C.F.C-C.C-C-O-C(-O)-O-C-C,1
N.C-C.C-N.O=c1:[n&H1]:c(=O):n:c:c:1,1
Cl.N.C-O-C(=O)-[C&*&H1](-C(-C)-C)-N1-C-c2:c:c:c(-c(:c):n):c:c:2-C-1=O,1
C.N.O.O.C-C.C-C-N.C-S-c,1
O.C-O.C-C-c1:c:c:c:c:c:1,1
Cl.C-C-C.C-C-C.O=[N&+]-[O&-],1
N.O.N-C=C-c1:c:c:c:c:c:1,1
C-N(-C-C-N(-C-C(-O)=O)-C-C(-O)=O)-C-C(-O)=O,1
C-C.C-[N&+]-[O&-].C-c1:c:c:o:c:1-C,1
C-C-N(-C)-C-C.C-C=O,1
C-c1:c:c:c:c(-C):c:1-N-C(=N)-c1:c:c:c:c:c:1,1
N.O.O.n:c1:c:c:c:c:c:1,1
Br.Br.C-[#14](-C)(-C)-C-C-O-C-n1:n:c:c(:c:c:1=O):n(-C-O-C-C-[#14](-C)(-C)-C):c,1
Br.C-N.C-C(-C)(-O)-O-C=O.C-C1(-C)-O-B-O-C-1(-C)-C,1
N.C-C-[O&+]-C-C.O-P(-[O&-])-[O&-],1
N.O.O-n:n.[n&H1]1:c:c:c2:c:c:c:c:c:1:2,1
O.O.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O.C-c1:c:c:c:c:c:1,1
C.Cl.Br-[#12].C-O,1
I.O.O.[O&-].[O&-].[O&-].C-C-O-C=O.I-c(:c):c:c(-I):c-O,1
C.C.C-C-O.C-c1:c:c:c(-S(=O)=O):c:c:1,1
Br.C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-O-C-C(-C)-C-O-C(=O)-c1:c:c:c:c:c:1,1
C.O.[#3].[O&-],1
C.C.C=O.C#N.F-c:c:c,1
O.[#12&+].[O&-].C#N,1
Br.O-B-O.[n&H1]1:c:c:c2:c:c:c:c:c:1:2,1
C#N.O=[N&+](-[O&-])-c1:c:c:c2:n:c(-S):s:c:2:c:1,1
N.Br-[#12].C-C.C-C.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
C-C.Cl-C-[#14&H2],1
Br.C-C(-C)-C-C-N1-C(=O)-C(-O)-c2:c:c(-C):c:c:c:2-1,1
C.Br-C-C-C.C-C-C-C-[N&H1&+]-C-C-C-C,1
C.C-C=N-O.C-[#14](-C)-C,1
O.O.c.n:n:c1:c:c:c:c:c:1,1
F.C-C.C-C.C-C.C-N(-C)-[P&+](-O)(-N(-C)-C)-N(-C)-C.n:c1:c:c:c:c:c:1,1
C-C-O.C-C1=N-C-C-C-N-1,1
Br.Cl.Cl.s,1
C.C.Cl.N.C-C.C-C.C-C-C.C-[C&*&H1](-N)-c1:c:c:c:c:c:1,1
Cl.N.C-C-O.O=C-[O&-],1
O.C-N-C(=O)-O-C(-C)(-C)-C.[N&-]=[N&+]=N-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
C-O.C-C-N=C=N-C-C-C-N-C,1
C.C-O.C-c.C/C=C(\C)-C-C-C(-O)=O.O-C(=O)-[C&*&H1]1-O-[C&*&H1](-O)-[C&*&H1](-O)-[C&*&H1](-O)-[C&*&H1]-1-O,1
N.s.C-C-O.C-C-C-c:s:c(-N-c1:c:c:c:n:c:1):c-C(-O)=O.C-C-O-C=O,1
O.O.Br-c1:c:c:c:c:c:1-C-O-C=O.C-C(-C)-C.C-C(-C)-C-[C&*&H1]-C(-O)=O.C-C(-C)-C-[C&*&H1](-N-C=O)-C(-O)=O,1
C.C-[C&*&H1]1-C-C-C-N-1.C1-O-c2:c:c:c:c:c:2-O-1,1
F-c1:c:c:c:c(-B(-O)-O):c:1,1
C-C-C-C-C-C-C(-F)(-F)-C(-F)(-F)-F.C-C-O-C(=O)-C-C-C-C-C-C-C=C,1
Br-c(:c):c:c.F-C(-F)-F.F-C(-F)(-F)-c1:c:c:c:c:c:1,1
O.[O&-].C-O-C(=O)-c1:[se]:c(-C(=O)-O-C):c:c:1,1
O.C-C-C-C-N-c1:n:c(-N):c:c(-N):n:1,1
C.C-C=O.[O&+]-[O&-].c:c,1
C.O.O.C-C-O-C(-C)=O,1
C.C.O.O.C-C-N=C=N.C-N-C,1
C-C.C-C-N.C-C-O-C-C,1
F.F.O-S(=O)=O.C1-C-S-C-S-C-1,1
[#3].C-C-O.c:c:c,1
C.C-C-O-B-O-C-C.O-C=O,1
Br.O.O.Br-C-C-C-C.C-C,1
C.C.C-N.C-C-C-C,1
C.O.C#C.I-N,1
O.C-C-C-C-C-C-C-C-C-C-C-C.N-C(=O)-C-C(=O)-N-c1:c:c:c:c:c:1,1
N.C-[C&*&H1](-N)-C(-O)=O.C-c1:c:c:c:c:c:1,1
Br.C.C.[#29].s.C=O,1
C.C.C.O.O.[#3].C-C-C-C.Cl-C=O,1
C.C-O-C-C-n1:c:n:c(-c2:c:c3:n:c:c:c:c:3:s:2):c:1.F-c:c:c(-N):c:c,1
N-[C&*&H1](-C-S-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1)-C(-O)=O,1
C.C-C-O-C.C-C(-C)(-C)-O,1
C.C.C-C(-C)(-C)-[#14&H2].C1-C-C-O-C-C-1,1
C-C=O.O-P(-O-c1:c:c:c:c:c:1)-O-c1:c:c:c:c:c:1.c:c:c:c:c,1
C-C(-Cl)-C-[C&*&H1](-C)-O,1
C-O-c1:c:c(-O-C):c(-C):c(-O-C):c:1.Cl-c1:c:c:c:c:c:1-O,1
C-[#14](-C)-C(-C)(-C)-C.O-C-[O&-],1
C-C-C-C.C-C-N(-C)-C.N-c:n:c:c:c:c,1
Cl.Cl.Cl.O.C-C.C-C-O,1
Br.F-c1:c:c:c(-n2:n:c:c3:c(-C(=O)-N-C4(-c5:c:c:n:c:c:5)-C-C-4):c:c(-I):c:c:3:2):c:c:1,1
N-c1:c:c:c:c(-O-c2:c:c:c:c:c:2):c:1,1
C.C.C.Cl.O.[#11].C-C-c1:c:c:c:c:c:1,1
Br.Br.C-C-C-C-C-C-C-C-C-C-C-C-O-S(=O)-[O&-],1
C-C-C-C-O-C.O=C1-C-C-C(=O)-N-1,1
C.C.O.O.[O&-].[O&-].C-Cl.C-N-C,1
Cl.C-c(:c):n.O-C=O,1
Br-c1:c:c:c(-C(=O)-N-C-C):n:c:1,1
Cl.O.C-C.C-C-C-C-C-C-C-C-C-C-C-C-O-c1:c:c:c(-C):c:c:1-O-C.C-c1:c:c2:c(:c:c:1-Cl)-C1(-O-C(=O)-c3:c:c:c:c:c:3-1)-c(:c):c(:c)-O-2.c:c:c:c:c:c,1
C-C(-C)-C.N=C=O.[n&H1]1:c:c:c2:c:c:c:c:c:1:2,1
Cl.O.C-C-C.C-C-[#14](-C-C)-C-C.c:o,1
C.C.N.C=O.[n&H1]1:c:c:c:n:1,1
F.F.F.O-C-c,1
C#N.N-C-C-C-N,1
C-C-C1=C-C-C-C-1.C=N,1
C-N(-C(=O)-C-N-C(=O)-C=C-c1:c:c:c(-C(-O)=O):c:c:1)-c1:c:c:c(-Cl):c(-C-O):c:1-Cl,1
C.O.C-C-C-C-[N&+](-C)(-C-C-C-C)-C-C-C-C,1
N.C-O.C-C-C,1
I.[O&-].[O&-].c,1
Cl.C-O.c:c:c,1
C.c.C-O.C-C(-C)-N-C(-C)-C,1
O.O.F-c1:c:c:c(-c):c:c:1-C#N,1
C-C.C-O-c:c:c:c1:c:c:c:c:c:1.F-C(-F)(-F)-C(=C-C(-O)=O)-C-O,1
C-N.C-n1:c:c:c2:c:c:c:c:c:2:1,1
Cl.Cl.Cl.O.C-C.C-C.c:c:n,1
C.[O&-]-C-[O&-].c:c:c-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c1:c:c:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
F.O.O.F-[P&-](-F)(-F)(-F)-F.O-B-O,1
C.C.C.C.O.O.O.O.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O,1
O.C-C(-C)-N(-C)-C(-C)-C.C-N(-C)-C(-O-n:n:n)=[N&+](-C)-C.c:c:c:n,1
Cl.O.O.[O&-].C-C(-C)-C.C-C(-C)-N.C-C(-C)(-C)-C-Cl,1
O.C-S-C-C-C(-C)-O,1
O.O.C-C1(-C)-C-C(-C(-O)=O)-c2:c:c(-c3:c:c:c:c:c:3):c(-c3:c:c:c(-Cl):c:c:3-Cl):n:c:2-O-1.c:c:c:c:n,1
C.C.C.C-C-S-C-C(=O)-c1:c:c:c(-O):c(-C(-C)(-C)-C):c:1,1
N-C(-O)=O.c:c:c,1
O.C-C(-C)-C.C-N(-C)-C(-O-n:n:n:c:c:c)=[N&+](-C)-C.C1-C-O-C-C-N-1,1
C-n1:c:c:c(-C(-C)(-C)-C):n:1.O-C=O,1
Br.[#3].C-C-C-C.C-C(-C)-N,1
Br.Br.C.C.O.Br-c1:c:c:c:c(-Br):c:1-O.C-C.C-C(-C)-C,1
C-N-C-C-O-C.c1:c:c:c2:n:n:n:c:2:c:1.c1:c:c:c2:n:n:n:c:2:c:1,1
C.O=C1-C-C-N-1-c(:c):c:c,1
Br.O.Br-C-C1-C-C-C-C-C-1,1
O.C-C-C-O-S(=O)(=O)-c1:c:c:c(-C):c:c:1,1
O.O.[n&H1&+]:c:c:c:c,1
Br.O-c1:c:c:c:c:c:1.O=C-[O&-],1
C-C=C.C-[#14](-C)-C.C=O,1
C.C.C.C.C.O.O.O.O-c(:c):c:c,1
C.C-S.C-S.c:c:c:c:c,1
C.Cl.S.Cl-c:c:c,1
C-S=O.F-c,1
C.C.C.N.Br-c1:c:c:c:n:c:1.C-C(-C)-N-C-c1:c:c:c:c:c:1,1
C-N-C=O.F-C(-F)(-F)-S(-O)(=O)=O,1
C-O-c1:c:c(-C=O):c:c(-O-C):c:1,1
C-I.C-O-C(-C)=O,1
F.F.F.[O&-].C-C-C-C.C-C(-O)=O.C=N-C1-C-C-C-C-C-1,1
C.O.C-C(-C)-C-C=O.c:c:c,1
N.C-[#14](-C)-C.C-[#14](-C)(-C)-O.C=C-C1-C-C-C-C-C(=O)-N-1,1
C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C,1
C.c.Br-C.Br-C1-C(-C(-O)=O)-C-1(-Br)-C,1
O.O.C-C.c:c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
C-C-O-c1:c:c:c:c:c:1-C1=N-[C&*&H1](-c2:c:c:c(-Cl):c:c:2)-[C&*&H1](-c2:c:c:c(-Cl):c:c:2)-N-1.Cl-C=O,1
Br.O.Br-[#12].F-c(:c):c(-F):c(-F):c.O-C=O,1
C.C.N.O.o.C-C(-C)-C,1
N.O.O.c:c:c:c:n,1
Br.C.C.N.n.C-C-N(-C)-C.C-N-C.C-N(-C)-[P&+](-O-n1:n:n:c2:c:c:c:c:c:2:1)-N(-C)-C,1
C.C-C-N-C-C.C-C1-C-O-1,1
[O&-].[O&-].C-C-C.C-S(=O)=O.Cl-c1:c:c:c:c:c:1.N-C1-C-C-C-C-C-1.n:c1:c-C-C-C-1,1
I.C-N-C.C=O,1
O.C-C(-C)(-C)-O-C=O.O-n:n,1
C.N.O.O.C-C-C-C-C,1
Cl.O.C-N-C.c1:c:c:c:c:c:1,1
O.C-C(-C)-N(-C)-C(-C)-C.n-O-[P&+](-N1-C-C-C-C-1)(-N1-C-C-C-C-1)-N1-C-C-C-C-1.[n&H1]1:n:c:c2:c:c:c:c:c:1:2,1
C.N.O.Br-[#12],1
C.O.c:n:c:n,1
O.O.C-C(-C)-O-[#14](-C)(-C)-C,1
C.O.O.C-C-N-C,1
C-C.C-[#14](-C)-C(-C)(-C)-C.Cl-C(-Cl)-C=O,1
C.[O&-].C-c:n:c:c.O-S(=O)=O,1
F.O.O.O.[n&H1].C-O-C(=O)-c(:c):c:c:c.O=c(:[n&H1]):c1:c:c:c:c:c:1,1
C.O.O.C-C-O.C-C-N-C-C,1
Br.C-C(-C)(-C)-P(-c:c:c:c:c)-C(-C)(-C)-C,1
C.C-O.C-C-N-C-C.c:c:n:c.c1:c:n:c:n:1,1
O.C-C-O.C-C-N-C-C.C-N-C,1
F.F.O=C-c1:c(-c2:c:c:c:c:c:2):n:c2:c:c:c:c:n:1:2,1
I.O.[O&-].C#N.O-B-O.[n&H1]:c:c:c,1
O.O.C-C(-C)-C.N-C(=O)-C-C(-C1-C-C-C-C-1)-n1:c:c(-c2:n:c:n:c3:n:c:c:c:2:3):c:n:1,1
C.C.C-N.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O,1
C.C.C-I.C-C-C.C-N-C.O=S(-[O&-])-[O&-],1
C-C-O.C-C-O.F-C(-F)(-F)-S(-O)(=O)=O.O-B-O,1
N.C-C-C.O-C-[C&*&H1](-O)-C-O,1
F.O.C#N,1
C-C(-C)(-C)-O-C=O.c1:c:c:c:c:c:1,1
N.C-C.C-C-N-C(-C)-C,1
C.O.O.C-O-C,1
C-C.C-C.C-c1:c:c:c:c:c:1.c:c,1
F.O.O.[O&-].C-c1:c:c:c:c:c:1,1
[O&-].C-n1:n:c:n:n:1,1
C1-C-C-O-C-C-1.c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
C-C-C(=O)-c1:c:c:c(-F):c:c:1,1
Br.C-C1(-C)-O-B-O-C-1(-C)-C.O-C-C-O.c:c,1
Cl.[O&-].C-C-O-C=O,1
C.[#12&+].C-C-C,1
[O&-].C-C-C-[#13&H1]-C-C(-C)-C,1
C.F.C-C(-C)-C.C-C(-C)(-C)-O-C(=O)-N1-C-C-c(:[n&H1]:n):c-C-1.F-c:c(-F):c,1
N.N-c1:n:c(-N-C2-O-[C&*&H1](-C-O)-[C&*&H1](-O)-[C&*&H1]-2):n:c(-P(-O)(=O)-O-O):c:1-N,1
O.O.n.C-C(-C)-N(-C)-C(-C)-C.N-C1-C-C-C-C-C-1.n:n,1
C-C(-C)(-O)-C-N,1
C.C.C-[C&*&H1]-O-C-c1:c:c:c:c:c:1.N-C=O,1
C.C.C.C-Cl.c1:c:c:c:c:c:1,1
C.F.C-O.C=O,1
C-C(-C)(-C)-N-C(-C)(-C)-O,1
I.Br-C-C-C-C,1
C.Cl.N-c1:c:c:c:c:c:1-C=O,1
Cl.N.O.n.C-Cl.C-C(-C)-C.O-n.c:c:c,1
C.C.O.O.C-C.C-C.C-O-C(-Cl)=O,1
O.O.C-C-O-C-C-[#14](-C)(-C)-C.C-N(-C)-C=[N&+](-C)-C.c1:c:n:c2:n:n:n:c:2:c:1,1
C.C.F.C-C1(-C)-C-c2:c(-O-c3:c:c:c(-C#N):c:c:3):c:c(-C(=O)-N-c(:n):c:n):c:c:2-O-1,1
C.C.O=c1:c:c:c(-c2:c(-c3:c:c:c:c:c:3):n:n3:c:c:c:c:c:2:3):n:n:1-C1-C-C-C-C-C-C-1,1
C.O.C-C-O.C-C-O-C,1
O.C-N(-C)-[P&+](-N(-C)-C)-N(-C)-C.c:c:c:c:c:n:n.C1-C-O-C-C-N-1,1
Cl.C-O-c1:c:c:c(-C=O):c:c:1-O.c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,1
C.C.C-C-C-C-[C&*&H1](-C)-C-C1=C-C(=O)-C-C-C-1.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.O-S(=O)=O,1
C.O.C-C-C-C-C(=O)-O-C.C1-C-C-C(-N-C2-C-C-C-C-C-2)-C-C-1,1
C-c1:c:c:c(-O-C-C-N2-C-C-C-C-C-2):c:c:1.F-C(-F)-F,1
C-c1:c:c:c(-c2:n:c3:c:c(-C):c:c:c:3:o:2):c:c:1,1
C.C1-C-N-C-C-N-1,1
I.C-C.C-C-C,1
C-C(-C)-[C&*&H1](-N-c1:c:c:c:c:c:1)-C(-O)=O,1
C-C-O-C(=O)-c1:c:c:c:c:c:1.C-c1:n:c(-C-O):n:o:1,1
C-C.C-C-O-C.C-C(-C)-C-O-C-Cl.O-C=O,1
Cl.[O&-].O=C1-C-C-C-N-1,1
N.O.O.O.[O&-].[O&-].Br-C.C-N-C,1
C.O.C-C.C-C-C-N(-C)-C.C-N-C.n:n,1
O.O.C-C(-C)-C.C-N(-C)-C(-O)=[N&+](-C)-C.C-C(-C)(-C)-O-C=O.c:c:c:c.n:n,1
C-O-C-C-[#14](-C)(-C)-C.C-[#14](-C)-C.C-c1:c:c:c(-S(=O)=O):c:c:1,1
N-C1-C-C-N(-C-[C&*&H1]2-C-C-C-N3-C-C-C-C-[C&*&H1]-3-2)-C-C-1,1
C.C.I.O.[n&H1]:c,1
O.C-C-c1:c:c:c2:c:c(-O-C):c:c:c:2:c:1,1
O.O.[O&-].[O&-].O-S(=O)=O.O=S(=O)-[O&-],1
N-[C&*](-C-O)-C(-O)=O,1
Cl.C-O.C-C-C.C-C(-C)-C,1
Cl.Cl.C-C.C-C.C-O.C-C-N-C-C,1
C-[#14](-C)-c1:c:c:c:c:c:1.[O&-]-C-[O&-],1
C.Cl.C-C-[#3].C-C-C-C-C,1
C-C(-C)-C-C(=O)-N-[C&*&H1](-C=O)-C(-C)-C,1
C.O.C-C-C-O.C-O-C=O.C-[#14](-C)-C(-C)(-C)-C,1
C.Cl.F-c:c(-B(-O)-O):c:c,1
Cl.Cl.N.O.c:c:c:c:c,1
O.C-C-O-C=O.C-N(-C)-C(-O-N)=[N&+](-C)-C,1
C.O.C-O.C-C-N-C(=O)-O-C(-C)(-C)-C.C-O-c1:c:c:c(:c:c:c=O):c:c:1.F-C(-F)-F.N-C1-C-C-N-C-C-1,1
Br.C.[O&-].C-C-O,1
C.C.C.O.C-O.C(-c1:[n&H1]:c:c:n:1)-c1:[n&H1]:c:c:n:1,1
C.C.N.O.C1-C-C-c2:c:c:c:c:c:2-C-1,1
Br.Br.O.C-C.C-C-O-C(=O)-C(=O)-C-c1:c:c:c:c:c:1,1
Br.C-C.C-[#30],1
Cl.C1-C-C-C-C-1,1
O.C-C(-C)(-C)-O.O=C-c1:c:c:c:c:c:1,1
[O&-].O-S(-O)(=O)=O,1
C.C-C-O-c1:c:c:c(:c(:c:1)-C=O)-C.O-S(=O)=O.c:c:c,1
C-C-O.C1-C-O-C-C-N-1,1
C-C=O.C-O-c1:c:c:c(-C-O-C(-N)=O):c:c:1.C-C(-C)-C.C-C(-C)-C-[C&*&H1]-C(=O)-O-C(-C)(-C)-C,1
N.O.C-C-C-N.C-C(-C)(-C)-O,1
C-C(-C)(-C)-O-C=O.O=C-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,1
O.C-C-C-C-C.C-[#14](-C)(-C)-C#C,1
O-C-C-C-S-S-c1:c:c:c:c:n:1,1
C.O.C-C=O.O-C-C1-C-O-1,1
Br.C-O-C-C-O-C.C1-C-C-N-C-C-1,1
C-O.C-C-[C&*&H1]1-C-C-[C&*&H1]2-[C&*&H1]3-C=C-[C&*]4(-O)-C-[C&*&H1](-O)-C-[C&*&H1](-O)-[C&*]-4(-C)-[C&*&H1]-3-C-C-[C&*]-1-2-C,1
C-O-C-C-O.C-C(-C)(-C)-O,1
O.C-C-C.C-C-C-C.C-C-C-C-P-C-C-C-C,1
C-C(-C)-C(=O)-N,1
[O&-].[O&-].[O&-].[O&-].[O&-].[O&-],1
C.C-C(-C)-[C&*&H1]-C(=O)-N1-C(=O)-O-C-[C&*&H1]-1-C-c1:c:c:c:c:c:1.C-C(=O)-S,1
C-C-N.C-O-C.C1-C-C-N-C-C-1,1
Cl.Cl.C-O-C.Cl-[#12],1
Cl.C-N1-C-C-N(-C-c2:c:c:c(-N-c3:c:c:n:c4:c:c:c:c:c:3:4):c:c:2)-C-C-1,1
C-C-N=C=N.C-N-C.O-n:n:n.O-C(=O)-c1:c:c:c:c:c:1.c:c,1
C-C-O.C-c1:c:c:c:c:c:1.c:n,1
