Leaving Group,Count
C-O-C=O.O-C-c1:c:c:c:c:c:1,2
C.C-C(-C)-C=O.C-C(-C)-C=O.C=O,2
C.C.C.I.[#3],2
O.O-C=O.O=P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.[N&+]=[N&-],2
Cl.F-S(-O)(=O)=O,2
C.C.C.Cl.Cl.C-C-C,2
Br.C-O-C=O.C-C1(-C)-O-B-O-C-1(-C)-C,2
Br.O.C-S.C-C-C-C,2
O.C1-C-O-C-O-1,2
C.F.F.F.C-O,2
O.C-c1:c:c:c:c:c:1.C1-C-C-O-C-C-1,2
C.C.O.O.C-C-C-N=C=N-C-C.c1:c:c:c2:n:n:n:c:2:c:1,2
O.C-C(-C)-C(-N)-C=O,2
O.C1-C-N(-c2:c:c(-c3:c:c:c:c:c:3):n:c:n:2)-C-[C&*&H1]-1,2
C-c1:c:c:c:c:c:1.O=C-O-C-c1:c:c:c:c:c:1.O=C-O-C-c1:c:c:c:c:c:1,2
C.O.Cl-[#12].c:c:c:c,2
O.[O&-].[O&-].C-C-O-C-O-C-C,2
C.O.c:c:c:c:c.c:c:c:c:c,2
O.C-C.C-C-C(-N)-C(-O)=O.C-C(-C)(-C)-O,2
I.C-C-C.C-C(-C)(-C)-O-C=O.C-C1(-C)-O-B-O-C-1(-C)-C,2
O.O.Cl-c1:c:c(-n2:n:c:c:c:2-c2:c:n:c:c(-F):c:2):c:c:c:1-F,2
C-[#14](-C)-C(-C)(-C)-C.C-C(-C)(-C)-O-C=O.O=C-O-C-c1:c:c:c:c:c:1,2
O.[O&-].[O&-].n,2
N.O.[B&-],2
C-O-C-C-O-C-C-O,2
O.Br-c1:c:c:c(-C):c:c:1,2
I.C-C.C-C-O.C-C1(-C)-O-B-O-C-1(-C)-C,2
C-N(-C)-C(-O-n:n:n)=[N&+](-C)-C,2
Cl.Cl.Cl.C-C.Cl-C(-Cl)(-Cl)-O.c:c:c,2
C-C.C-C-O-C=O.C=O,2
O.C-C(-C)-C.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
C-O-c1:c:c:c(-C-c2:c:c:c(-O-C):c:c:2):c:c:1.c1:c:c:c:c:c:1,2
I.N.c,2
N.N.N.[O&+]-[O&-],2
O.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.N=C(-C#N)-c1:c:c:c:c:c:1,2
C.C.C-C-N-C(-C)-C.Cl-c,2
C.Br-c1:c:c:c(-C-S(=O)(=O)-c2:c:c:c:c:c:2):c(-C(=O)-O-C):c:1-O,2
C.C.N.O=C-[O&-].c1:c:c:c2:n:n:n:c:2:c:1,2
O=C-c1:c:c:c:c:c:1-[N&+](=O)-[O&-],2
C-C-c1:c:n:c(-C-C):c(-N-[C&*&H1](-C)-[C&*&H1](-O)-C):n:1.C-c:c:c:c,2
C.C-C.C-C(-C)-C-[C&*&H1]-C(-O)=O.Cl-C(-O)=O,2
C-C-C-C-C.N-C1-C-C-C-C-C-1,2
Br.Br.F-C(-F)(-F)-C=O,2
C-C1(-C)-C2-C-C-C-13-C-S(=O)(=O)-N-C-3-C-2,2
Cl.O.O.c:c,2
C-C-C.C-N-[C&*&H1](-C)-C-C=C.C-C(-C)-N(-C)-C(-C)-C,2
C-O-c1:c:c:c2:c(:c:1)-C(=O)-C-C-2.O-S(=O)=O.c:c:c:c,2
Cl.O.[O&-].[O&-].C-N,2
O.C-N-C=O.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
C.C-C-C.C-S=O.Cl-C(-Cl)(-Cl)-C-O.C1-C-N-C-C-N-1,2
C.C-N-C=O.c1:c:n:c:n:1.c1:c:n:c:n:1,2
C-O.C-O.C-C=O.C-C=O,2
O.C-C-O-P(=O)-O-C-C.C-[#14](-C)-C,2
C-C-O-P(=O)-O-C-C.C-C=C,2
F-C(-F)(-F)-S(-O)(=O)=O.c:c:c:c.[#33](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
C-O-C-C-N-c1:c:c:c(-F):c:c:1,2
C-S(=O)(=O)-O-O,2
C.C.C.C.Cl.N,2
C-S.C-C-O.C-C-O,2
O.C-C(-C)(-C)-O.F-C(-F)-F,2
F.F.F.O.N-[C&*&H1]1-C-C-[C&*&H1]2-C-N-C-[C&*&H1]-1-2.O=C-c1:c:c:c:c:c:1,2
O.[O&-].[O&-].Cl-c,2
O=S(=O)-[O&-].c:c:c:c:c,2
O-C(=O)-c1:c:c:c(-O):c:c:1,2
C-N(-[C&*&H1]1-C-C-C-[C&*&H1]-1-N)-c1:c:n:c(-C(-F)-F):c:n:1,2
C.O.C-C1(-C)-O-B-O-C-1(-C)-C.c:c:o,2
C.C-C.C-C.C-C.O-C=O.O=P(-N=[N&+]=[N&-])-O-c1:c:c:c:c:c:1.c:c:c:c,2
C-N(-C)-P(=N-P(=N)(-N=P(-N(-C)-C)(-N(-C)-C)-N(-C)-C)-N=P(-N(-C)-C)(-N(-C)-C)-N(-C)-C)(-N(-C)-C)-N(-C)-C,2
C-c1:c:c:c(-c:o):c:c:1.c:c:c:c,2
F.F.F.Br-[#12]-C-C,2
C-c(:c):c:c(-S(-Cl)(=O)=O):c,2
O.C-c1:c:c:c(:c:c:1):c(-S-c1:c:c(-Cl):c:c(-Cl):c:1):c-C-C-C(-N)=O,2
F.O-C-c1:c:c:c:c:c:1,2
O-B-O.O=C(-C-O-c1:c:c:c:c:c:1)-N-c1:c:c:c:c(-C-N-C(=O)-O-C-c2:c:c:c:c:c:2):c:1,2
C-[#14](-C)-C(-C)(-C)-C.C-S(=O)(=O)-[O&-],2
O.F-C(-F)(-F)-c:o,2
Br.N-c1:c:c:c:c:c:1,2
Br.C.O.[O&-].C-C1(-C)-O-B-O-C-1(-C)-C,2
C-C-C-Cl.O-C(=O)-C-c,2
N.F-c:c.N-N.O-C-C-O,2
O.C-O.C-O-c1:c:c:c:c:c:1,2
Br.C-C-C-C-O-C=O,2
C.C.N.O.C-[#14](-C)-C(-C)(-C)-C,2
Cl.C-O.[n&H1]:c:c:n,2
C-S.O=c:o,2
N.O-C-C-c1:c:c:c:c:n:1,2
O.[O&-].C1-C-C-N-C-1,2
C.C.O.Cl-P(=O)-c1:c:c:c:c:c:1.c:c:c:c:c,2
n.C-C(-C)-[O&-].C-S(=O)=O,2
C.C-O.C-O-C(=O)-c1:c:c:c(-O-C):n:c:1.F-c(:c):c:c,2
Br-C-C-O-C=O,2
Br.c.C-C.C-O-C-C-[#14](-C)(-C)-C.C-C1(-C)-O-B-O-C-1(-C)-C,2
O.O.O.O.[O&-].C-C(-C)(-C)-O.F-C(-F)-F,2
C.N.C-C.C-N(-C)-[P&+](-O-n:n:n)(-N(-C)-C)-N(-C)-C,2
Br.C.O-B(-O)-O,2
Br.C.C-O.C-C=O.O-B-O,2
Br.C.C.Cl.C-N(-C)-C=O,2
O.O.O.C-C-N,2
O-B-O.C1-C-C-C=C-C-1,2
Cl.O.[O&-].C-C-O-C,2
Br.C.C-C(-C)(-C)-O-C=O.O-B-O,2
N.C-C=O.C-C=O,2
C-O-c1:c:c:c(-C-C-C-c2:c:c:c(-O-C):c:c:2):c:c:1,2
C-N-C(=O)-O-C(-C)(-C)-C,2
C.Cl.Cl.O.O.C-C,2
Br.O.[O&-].[O&-].C-C(-C)(-C)-O-C=O.O-B-O,2
C-C(-C)(-C)-c1:c:c:c(-C2-C-N(-C-N-C-C=C)-C-2):c:c:1.c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,2
C-C(-C)(-C)-O-C-[C&*&H1](-N-C(=O)-O-C-c1:c:c:c:c:c:1)-C(-O)=O,2
O.C-O-c1:c:c:c(-n2:c:c:n:c:2-C):c:c:1,2
O.F-c1:c:c:c(-O):c(-F):c:1,2
o.S=P12-S-P3-S-P(=S)(-S-1)-S-P(=S)(-S-3)-S-2,2
C.C-C(=O)-O-[I&H2](-O)-c1:c:c:c:c:c:1,2
O.C-C.C-C.C-C-N,2
C-C1-N-C(=O)-O-C-1-c1:c:c:c:c:c:1,2
Br.[#3].n.C-C-C.C-C(-C)(-C)-O-C=O,2
O.[n&H1&+]:c:c.c:c.[n&H1]1:c:c:c2:c:c:c:c:c:1:2,2
Cl-C(-Cl)(-Cl)-C(=N)-[O&-],2
C-c1:c:c:c(-S(=O)=O):c:c:1.C-S(-O)(=O)=O,2
C.O.[O&-].C-S=O.C-S(=O)-c1:n:c:c2:c:c:c:n:2:n:1.O=[N&+]-[O&-].c:c:c.c:c:c:c(-N1-C-C-N-C-C-1):c,2
O.O.[O&-].Br-C-C=O,2
O.S.[O&-].C-C-O,2
Br.C.C.C.C-C(-C)(-C)-P-C(-C)(-C)-C,2
Br.I.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,2
C.C.C-c1:c:c:c(-O):c(-C(-C)(-C)-C):c:1.F-C(-F)(-F)-S(-O)(=O)=O,2
C.C.Cl.C-c1:c:c:c(-S(=O)=O):c:c:1,2
[N&H3&+].C=O.c:c:c:c,2
C.O.O.C-C-C(-C)-C-C.O-C=O,2
Cl.Br-c1:c:c:c(-C-S-c2:c:c:c:c:c:2):c(-C(=O)-O-C):c:1-O-C,2
C-O-C=O.O-N1-C(=O)-C-C-C-1=O,2
Br.C.C-C-C-C-[#50&H1]-C-C-C-C.C-C-O-C-C,2
C-N-O-C.C-[#14](-C)-C,2
C.C.C.C-C-N-C(-C)-C,2
Cl.Cl.c:c:c:c:n.c:n:n,2
O.[O&-].[O&-].C-C=O.C-O-S(=O)=O.C=O,2
C.N.c:c:c:c:c,2
C.O.C-N-O-C,2
F.F.Cl-S(=O)(=O)-c1:c:c:c:c:c:1,2
C.O.C-O.c:c:c:c:c,2
C.O.O.c.Br-C,2
C-S.N-C(=O)-O-C-c1:c:c:c:c:c:1,2
C.O.O.C-O.C-C(=O)-O-[B&H1&-]-O-C(-C)=O,2
C.C.C-C.C-C.C-C-O-C.O-C=O,2
C.C-C.C-C.C-N.Cl-C(-Cl)-Cl,2
O.c.C-C-C.C=O,2
Cl-P(-Cl)-Cl,2
O.O=C(-[O&-])-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1-[N&+]-[O&-],2
[N&-].O=P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
Br.Cl.F.O.C-C(-C)(-C)-O.F-C(-F)(-F)-c(:c):c:c:n,2
Cl.Cl-C1-C-C-C-C(-Cl)(-F)-C-1-O,2
O-C=O.O-C(=O)-c1:c:c:c(-S(-O)=O):c:c:1-C(-O)=O.O-S(=O)=O,2
O.o.C-C,2
C.C.C.C.C.C.C.C,2
C-C-S(-O)(=O)=O,2
N.N.C-C(-O)=O,2
O-S(=O)=O.O-c1:c:c:c:c:c:1,2
O.C-N-C.C=O,2
C.C-C-C-C-[#50](-C-C-C-C)-C#C-C.F-C(-F)(-F)-S(-O)(=O)=O,2
C.C-C-O-C-C.C-C(-N)=O,2
C.O.C-C-N-C-C.C-C(-C)-C,2
C.[O&-].C-C(-O)=O,2
C-c1:c:c:c:c2:c:c:c:c:c:1:2,2
Br.C-C-N(-C-C)-C-C-O.O=C-c1:c:c:c:c:n:1,2
Br.C.C-N=C.O-B-O.[O&-]-C-[O&-],2
C-C.C-C(-C)-C(-O)=O.N-c1:n:c:c(-S):s:1,2
Cl.[O&-].O=C-N1-C(=O)-O-C-[C&*&H1]-1-C-c1:c:c:c:c:c:1,2
N.O.O-C-[C&*&H1](-O)-[C&*&H1](-O)-C(-[O&-])=C-O,2
C.O.O.O.C-c(:c:c):c:c.c:c,2
O-B-O.c:c:c:c:c,2
C.C.Cl-C(-O)=O,2
O.Br-c1:c:c:c:c(-C):c:1,2
N-C-C-C-C-C-C(=O)-O-N1-C(=O)-C-C-C-1=O.[O&-]-B-[O&-],2
C-O.C-C-C-N,2
Cl.Cl-c(:c):c:c(-Cl):c-O,2
I.C-C(-C)(-C)-O-C=O.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
Cl.O.C-C-N-C-C.O-C=O.[N&+]=[N&-],2
C.N.C-C-O-c1:c:c:c:c:c:1-C(-Cl)=O.C-C=O.O-C=O.c1:c:c:c:c:c:1,2
C-O-c1:c:c:c(-C):c:c:1.O=P(-[O&-])-[O&-],2
Cl.Cl.C-O-c(:c):c:c.C=C-C-Cl.O-B-O,2
C-c:c:c:c:c-C,2
O.C-C-N-C(-C)(-C)-C=C-C,2
C-O-C.C-C(-C)-C,2
C.C-O-C.C-O-C,2
Cl.O.C-O.C-O,2
O=C-[O&-].S-C-C-S,2
C1-C-C-[S&+]-C-1,2
O.C-C-O-S(=O)=O,2
C-C(-O)=O.n:n,2
C.C-C.C-C-C(-O)=O.O=P(-N=[N&+]=[N&-])-O-c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,2
O.S.C-O-c1:c:c:c:c:c:1.C-O-c1:c:c:c(-P(=S)(-P)-S):c:c:1,2
C.N.O.C-C-O-C-C.C-C(-C)(-C)-O-C=O,2
O.O.Br-c,2
F.F.C-C(-C)(-C)-c1:n:c:c2:n:n:[n&H1]:c:2:n:1,2
C.[#3].C-C.C-N(-C)-C,2
O=S(=O)-[O&-].c:c,2
C-C-O.O-C-c1:c:c:c:c:c:1,2
C.C.C.O.C-c1:c:c:c(-S(=O)=O):c:c:1,2
C.O.O.C-c1:c:c:c:c:c:1,2
C-O.C-O-C-C-[#14](-C)(-C)-C,2
Br.O.O.c.C-N-C,2
N.O.O-n1:n:n:c(:c):c:1:c:c,2
C.Cl.O.O.C-C-O.C-C-C-C-c:n:c(-C-c1:c:c:c(-C#N):c:c:1):c-C=O,2
F-C-F,2
N.Br-C.O=C-c1:c:c:c:c:c:1,2
O.O.[n&H1]:n:n.c:c:c:c,2
F.F-C(-F)(-F)-C-O,2
C.C.C-C-C-N,2
C.O.C-C=C.O-S=O,2
C.C.[O&-].C-C.C=C.c1:c:o:c:n:1,2
C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O.C=O,2
Br.F.C-O-C(=O)-N-C-c(:c):c(-C-O-c1:c:c(-C):n(-c2:c:c(-C(-O)=O):c:c:c:2-C):c(=O):c:1):c:c,2
O.Br-C.C-C.C-O,2
I.C-C-[#50](-C-C)-C-C,2
N.O.C-C.C-C.C-C.C-C=O,2
O.C-C-C-C-C-C-C-C-C/C=C\C-C.O-C(=O)-c1:c:c:c(-O):o:1,2
Br.C-O-C-C-[#14](-C)(-C)-C.C-C(-C)(-C)-O-C=O,2
C-C-O-P(=O)-O-C-C.C-N-C=O.C=O,2
C.C.Cl.O.O.O,2
C.O.O-C(=O)-c1:c:c:c:c:c:1,2
Br.C-c1:c:c:c(-C):c:c:1,2
C.N.S.C-C-O-C-O-C-C,2
[O&-].C-C(-C)-C.F-c1:c(-F):c(-F):c(-O-C=O):c(-F):c:1-F,2
O=C-C=C-c1:c:c:c:c:c:1,2
Br.C-N1-C-C-N-C-1=O,2
C-S(=O)(=O)-[O&-].C-S(=O)(=O)-[O&-],2
C.C-[C&*&H1]1-C-C-C-C-O-C2(-C)-C-C-N(-C-C-2)-c2:c(-[C&*&H1](-O-C(-C)(-C)-C)-C(-O)=O):c(-C):c:c3:n:c(:c:n:2:3)-c2:c:c:c:c(:c:2)-c2:c:c(-C):c:c:c:2-O-1,2
O-B-O.c:c:c:c:n,2
C.F-c1:c:c:c(-S(=O)=O):c:c:1,2
C.Cl.n,2
O-B-O.O=[N&+]-[O&-],2
C-C-C-C.C-[#14](-C)-C.C-[#14](-C)-C,2
C.O.Br-C-C-O-C-C.C-C.C-C,2
C.O.O=c(:c:s:c):n-c1:c:c:c:c:c:1,2
C-O-C-C-[#14](-C)(-C)-C.O-C=O,2
O.C-S.C-c1:c:c:c:c:c:1,2
c.C-C-O-C(-O)-O-C-C,2
C1-C-c2:c:c:c:c:c:2-C-1,2
Br-c1:n:c(-C-C):c(-N-[C&*&H1]-[C&*&H1](-O)-C):n:c:1-C-C.c1:c:c:c:c:c:1,2
Br.C.C.C.C.O.O.C=O.c:c,2
Cl.Cl.c1:c:c:c:c:c:1,2
Br.C-C.C-C-C.C-C-C.C-C-O.C-C(-C)-O,2
Br.C.C.Br-[#12].C-C-O,2
C-C-N.C-C-N-C(-C)-C.c1:c:c:c2:n:n:n:c:2:c:1,2
C-O.F-C(-F)(-F)-c1:c:c:c:c:c:1,2
O.C-C-O-P(=O)-O-C-C.C-O-C,2
O.C-C(-C)-C.O=C1-C-C-C(=O)-N-1,2
C-S-C-c1:c:c:c:c2:c(-C(-C(-C)-C-C#N)-c3:c:c:c(-C(-F)(-F)-F):c:c:3):c:[n&H1]:c:1:2,2
C-C-O-C=O.O=C-c1:c:c:c:c:c:1-C=O,2
C-C.C-C.c:c:c:c,2
C.n.c:c:c:c:c,2
O=C(-[O&-])-c1:c:c:c:c:c:1,2
Cl.C-O.c:c,2
C.Br-c.C-C-N-C-C,2
[n&H1]:c:n:c,2
C-c1:c:c:c(-c2:c(-C-O):c:n:n:2-C):c:c:1,2
Cl.c.C-C=C,2
C-C.C-C-O.C-C(-O)=O,2
O.c.[n&H1]:n,2
C-C=O.F-C(-F)-F,2
Cl.O.O=C(-[O&-])-c,2
Cl.Cl.O.C=P(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
Cl.O.O=P(-O-c1:c:c:c:c:c:1)-O-c1:c:c:c:c:c:1,2
O.C-O.C-O.C-O.C-O,2
O.O.S.Br-N.C-[#14](-C)-[N&-]-[#14](-C)(-C)-C,2
O-S(=O)-n1:c:c:n:c:1,2
C.C-C-O.O-S(=O)=O,2
C-C-C-C-C-C-C-O,2
Cl.Cl-S(=O)=O.Cl-c(:c):c:c,2
O.C-C-O.F-C(-F)-F,2
C.O.c.Br-C,2
Cl.Cl.C-O-C=O,2
C-C1-C-N-1,2
F.[#3].C-C,2
C.C.F.O.O.C-C-N.C=O,2
C-N.C-O.C-O,2
C.O.C-C-C-C.C-c1:c:c:c:c:c:1,2
O.O.C-S-C(-N)=N,2
Cl-c:c:c:c:c,2
O.C-N(-C(=O)-O-C(-C)(-C)-C)-C,2
C.C.Cl.N-O,2
C.C#C-C-C-O-S(=O)(=O)-c:c,2
N-c1:c:c:c:c(-O):c:1,2
O.C-C(-C)(-C)-O.Cl-c.C1-C-C-O-C-C-1,2
O.C-C-O-C(=O)-C-N(-C1-C-C-1)-C(=O)-c1:c:c:c:c:c:1.F-C(-F)(-F)-O,2
O.O.C-N(-C)-C(-O)=[N&+](-C)-C.c:c,2
Br.C.O.C-O.C-C-O,2
O.C-C.O-c.O-B-O,2
C.C-C.C-C.C-C.Cl-C=O.O-C=O,2
B.C-C,2
Cl.Cl.C-S,2
C.C-O.C-S(-Cl)=O,2
Br.C-C-C-C-C-C-C-C-C-C.C-C-C-C-C-C-C-N-N,2
C-C-O.O=c:o,2
N-S(=O)=O.O-c1:c:c:c:c:c:1,2
Br.Br.C-C-O-C.C=O,2
O.n.C-N.C-O-C-C-O-C-C-N-C(=O)-C-O-C-C-O-C-C-O-C-C(-O)=O.C-N(-C)-C,2
C-C.C-C=O.C-C=O.C-C=O.C-C=O,2
C-O-c1:c:c:c(-C-N-c2:c:c(-O-c3:c:c:c(-N):c:c:3-F):n:c:n:2):c:c:1,2
C.C-C.C-C.C=O.O-P(-O)=O,2
O-C(=O)-c(:n):c:c.c:c,2
O.C-O.O=C-c1:c:c:c:c:c:1,2
Br.C.C-N-C.C1-C-C-N-C-1,2
Cl.Cl.C-C-N-C(-C)-C,2
Cl.O.Cl-c,2
O.O.C-C.C-C(-O)=O,2
Cl-C1=C(-Cl)-C(=O)-c2:c:c:c:c:c:2-C-1,2
Cl.Cl-c1:c:c:c2:n:c:o:c:2:c:1,2
O.O.C-C-C-C.Cl-C=O,2
O.O.F-c1:c:c:c:c:c:1,2
O.F-B-F,2
O=C-C-C-C-C-[C&*&H1]1-S-C-[C&*&H1]2-N-C(=O)-N-[C&*&H1]-2-1,2
C.C-C-O.c:c,2
O.O.[O&-].C-O-C=O,2
C-C=O.C-C=O.C-C(-C)(-C)-C=O,2
Cl.Cl.Br-[#12],2
C.C.C=O.F-c1:c:c:c:c:c:1,2
Br.C.C-B1-O-B-O-B(-C)-O-1,2
C-N(-C)-c1:c:c:c(-C-N):c:c:1,2
Cl.Cl.Cl.C-C-N-C-C.O-c1:c:c:c:c2:c:c:c:c:c:1:2.O=S(=O)-[O&-],2
C-[n&+]:c(-Cl):c,2
Br.O.O.O.C-O,2
Br.C.C-C.C#N,2
Br.N-S(=O)(=O)-c1:c:c:c:c:c:1,2
I.O=S(=O)(-N-S(=O)(=O)-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
C-N1-C-N(-C)-C-N(-C)-C-1,2
C-C-C-N-c1:c:c:c:c:c:1-[N&+](=O)-[O&-],2
C.C-C.C-C.C-C-O-C=N,2
C.O=C-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,2
Cl.Cl.C-C(-C)(-C)-O,2
C.I.O.[O&-].[O&-].C-C1(-C)-O-C-O-C-1(-C)-C,2
C-N-C.C-[N&+]-C.c1:c:n:c2:n:n:n:c:2:c:1,2
C-O.C-C-N(-c1:c:c(-C(=O)-O-C):c:c:n:1)-C=O,2
Br.F-C(-F)(-F)-C-[O&-],2
C.O.O.C-C-N(-C)-C,2
Br.O-C1-C-O-C-O-C-C-1-O,2
Br.C-C1(-C)-O-B-O-C-1(-C)-C.Cl-c1:c:c:c:c(-Cl):c:1-C=O,2
O.O.C-[#14](-C)-C(-C)(-C)-C.C-[#14](-C)-C(-C)(-C)-C,2
C.C.C.C.O.C-N(-C)-C-O-C(-C)(-C)-C.C#N,2
O.[O&-].Cl-C(-Cl)-Cl,2
C.Cl-c1:c:c:c:c:c:1.O-O,2
C-C.C-C-O-C=O.C-c1:c:c:c:c:c:1,2
C.C.Cl.Cl.O.C-C,2
C.C-C.C-C.C-C.C-S,2
O.S.C-C-C-C-C,2
N.C-C1-C-C(=O)-N-N=C-1-c1:c:c:c:c:c:1,2
C-c1:c:c:c(-S(=O)(=O)-N-N=O):c:c:1,2
C.O.C-C.Cl-C=O,2
O.C-[P&H1&+]-C,2
C-O-c1:c:c:c(-C):c:c:1.F-C(-F)(-F)-C-O,2
C-N1-C(=O)-N-C(=O)-C(-C)(-N)-C-1=O,2
C-C-N-C-C-N.n:n,2
C-C.Cl-c1:c:c:c(-O):c:c:1,2
F.N-c1:c:c:c:c:c:1,2
C.O.O.O.O.O.[n&-]:o.[n&-]:o,2
C-I.C-C-C-I.C-C-C(-F)(-F)-C(-F)(-F)-F,2
Cl-S(=O)=O.Cl-c1:c:c:c(-S):c:c:1,2
C-S-C.Cl-c1:c:c:c:c(-C-O-O):c:1,2
N-S(=O)(=O)-c1:c:c:c:c:c:1.O=C1-C-C-C(=O)-N-1,2
F-C(-F)-F.O=[N&+](-[O&-])-c1:c:c:n:c:c:1,2
Cl-c1:c:c:c(-Cl):c(-S(-O)(=O)=O):c:1,2
C.C-O.C-N-C=O,2
C.Cl.C-C.C-C(-C)(-C)-O-C=O,2
C-C(-C)-C.C=C,2
F.F.F.O.O=C-[O&-],2
Cl.F.F.F.C-Cl.Cl-c1:c:c:c:c(-C-C=O):n:1,2
Br.O.[O&-].Cl-[#50],2
C.C.C-C=C.C-C=C-C,2
O.C-O-c1:c:c:c(-C):c(-O-C):c:1.F-c1:c:c(-F):c(-F):c(-F):c:1-F,2
Br.C-[#14](-C)-N-[#14](-C)(-C)-C,2
Cl.O.[O&-].C=O,2
N.O.S,2
c.C-N.C-N-C,2
Br.[S&+](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
C.O.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1,2
O.C=O.c1:c:c:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
C-O-C(=O)-C-N,2
O.C-C-O-P(=O)-O-C-C.c:c:c:c,2
Cl.O.C-C-O.Cl-P(-Cl)=O,2
C.C.[O&-].C=C-Cl,2
Cl.C-C-C-C.C-C(-C)(-C)-N,2
C.C.C.C.C.C-O-C(-N)=O.N-C1-C-C-C-N(-C-c2:[n&H1]:c(-c3:c:c:c(-c4:c:c:c(-c5:[n&H1]:c(-C6-C-C-C-N-6-C=O):n:c:5):c:c:4):c:c:3):c:n:2)-C-1=O,2
O.O=C-C-S,2
O.F-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-C=O,2
Cl.C-C1-O-B-O-C-1(-C)-C,2
C.C.O.O.O.O.O.O.O.[O&-].C-C.C-C(-C)-C,2
Br.Br.Br.C#C,2
C.C-C-C-N1-C-C-C-C-C-C-1,2
Cl.C-C.c:c:n:c,2
Cl.C-N-C-c1:c:s:c(-N-C=O):n:1.Cl-c1:c:c:c:c:c:1-Cl,2
Cl.C-C(=O)-[C&*]1-O-[C&*&H1](-C-O)-[C&*](-O)(-C(-C)=O)-[C&*]-1(-O)-C(-C)=O,2
C.Cl.Cl.Cl.[O&-],2
O.C-N(-C)-C.N-n,2
C1-C-O-C-O-1,2
Cl.C-[N&+]-C,2
Cl.Cl-C(-Cl)-O,2
C.C-N1-C-C-N-C-C-1,2
N-S(=O)(=O)-c1:c:c:c:n:c:1,2
Br.Cl-C=O,2
O=[N&+](-[O&-])-c1:c:c:c:n:c:1-S,2
Cl.N.O.C-C.C-C.C-C,2
O.C-C-O.C#C,2
C.O.C-C=O.C-C=O,2
C.C-C-N.C-N-C(=O)-O-C(-C)(-C)-C,2
C-[#14](-C)-C(-C)(-C)-C.C-C(-C)(-C)-[#14](-C)(-C)-O,2
C-O.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
Cl.c:o,2
F.Cl-S(=O)(=O)-c(:c):c:c:c,2
C.O.C-N-C.F-c1:c:c(-F):c(-F):c(-F):c:1-F,2
O.C-C-C(-O)=O.C-c1:c:c:c:c:c:1,2
O.Br-[#12].C-O.C-C-O,2
F.F.F.O.C-c,2
C.C.C.C.[#3],2
Br.C.C.C-O-C(=O)-[C&*&H1](-O)-c1:c(-C):c(-C=C):c2:n:c3:c:n:2:c:1-N1-C-C-C(-C)(-C-C-1)-O-C-C-C-C-[C&*&H1](-C)-O-c1:c:c:c(-F):c:c:1-c1:c:c:c:c-3:c:1,2
[#12].C-C.O-C=O,2
C.Cl.C-C(-N)=O,2
C.O.C-O-C-C-[#14](-C)(-C)-C.C-C(-C)(-C)-O,2
F-C(-F)-C-O,2
[O&-].C-N,2
O-B-O.O=S(-[O&-])-O-O-S(=O)(=O)-[O&-],2
Cl.[O&-].C-Cl,2
C.N.C-C-C-C.C1-C-O-C-C-N-1,2
Br-[#12].C-[#14](-C)-C,2
C-c1:n:o:c(-c2:c:c:c:c:c:2):n:1.C1-C-N-C-C-O-C-1,2
O.C-C=O.C-N-C,2
C.C.C.Cl.C-C-N-C-C,2
I.c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
Br.O=P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.[N&+]=[N&-],2
N-[O&-].N-C-c1:c:c:c:c:c:1,2
C-N.N=O,2
C-C(=O)-C.O-[#19],2
C.O.c:c:n:n:n-O-[P&+](-N1-C-C-C-C-1)(-N1-C-C-C-C-1)-N1-C-C-C-C-1.C1-C-C-1,2
C-C-C-O.C-[#14](-C)-C,2
F.C-O.F-C(-F)(-F)-c1:c:c(-C=O):c:c(-C(-F)(-F)-F):n:1.O-B(-O)-c1:c:c:c:c:c:1,2
